"persid","participant_wt","age","sex","ses","dem_index","work_status","age_group_scen","age_group_2","occupation_cat","industry_cat","work_full","study_full","mod_total_hr","vig_total_hr","mod_leis_hr","vig_leis_hr","mod_work_hr","vig_work_hr","walk_rc","walk_trans","walk_base","pa_guide_adults","pa_guide_older_adults","time_base_car","distance_base_car","time_base_walking","distance_base_walking","time_base_public.transport","distance_base_public.transport","time_base_other","distance_base_other","time_base_bicycle","distance_base_bicycle","time_scen_car","distance_scen_car","time_scen_walking","distance_scen_walking","time_scen_public.transport","distance_scen_public.transport","time_scen_other","distance_scen_other","time_scen_bicycle","distance_scen_bicycle","walk_scen","scen"
"Y17H2810238P01",46.8,87,"female",9,30,"unemployed","85 +",87,"Not in Work Force","Not in Work Force","No",NA,1,0,1,0,0,0,1.5,0,"No","No","No",3.5,11.59,0,0,0,0,0,0,0,0,3.5,11.59,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810238P02",39.72,60,"male",9,19,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,3,0,3,0,0,0,2.33333333333333,0,"No","No","Yes",6.41666666666667,23.18,0,0,0,0,0,0,0,0,6.41666666666667,23.18,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810239P01",48.58,77,"male",9,25,"unemployed","75 to 79",77,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810239P02",47.04,74,"female",9,24,"unemployed","70 to 74",72,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,14,0,"No","No","Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810242P01",109.21,91,"female",9,32,"unemployed","85 +",92,"Not in Work Force","Not in Work Force","No",NA,1,0,1,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810242P02",114.04,49,"female",9,14,"employed","45 to 49",47,"Clerical and Administrative Workers","Health Care and Social Assistance","Yes",NA,3,2,3,2,0,0,4,0,"No","Yes","Yes",7,34.27,0,0,0,0,0,0,0,0,7,34.27,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810301P01",137.16,51,"male",9,15,"employed","50 to 54",52,"Professionals","Agriculture, Forestry and Fishing","Yes",NA,3,0,3,0,0,0,7,3.01666666666667,"Yes","Yes","Yes",0,0,9.21666666666667,3.51,5.01666666666667,16.35,9.33333333333333,6.98,0,0,0,0,9.21666666666667,3.51,5.01666666666667,16.35,9.33333333333333,6.98,0,0,"Yes","all_0_5"
"Y17H2810302P01",156.36,43,"male",9,11,"employed","40 to 44",42,"Sales Workers","Information Media and Telecommunications","No",NA,20,0,0,0,20,0,0,1,"Yes","No","No",11.6666666666667,63.04,1.63333333333333,1.02,0,0,0,0,0,0,11.6666666666667,63.04,1.63333333333333,1.02,0,0,0,0,0,0,"Yes","all_0_5"
"Y17H2810302P02",166.99,35,"female",9,10,"employed","35 to 39",37,"Technicians and Trades Workers","Professional, Scientific and Technical Services","No","Part time",1,0,1,0,0,0,0,0,"No","No","No",11.0833333333333,22.56,0,0,0,0,0,0,0,0,4.66666666666667,14.6,0,0,0,0,0,0,5.06545454545455,7.96,"No","all_0_5"
"Y17H2810304P01",153.53,43,"female",9,12,"employed","40 to 44",42,"Professionals","Information Media and Telecommunications","Yes",NA,2,0.666666666666667,2,0.666666666666667,0,0,1.5,3.33333333333333,"Yes","Yes","Yes",0,0,6.88333333333333,3.8,1.86666666666667,14.74,0,0,0,0,0,0,6.88333333333333,3.8,1.86666666666667,14.74,0,0,0,0,"Yes","all_0_5"
"Y17H2810304P02",169.32,34,"female",9,8,"employed","30 to 34",32,"Professionals","Information Media and Telecommunications","Yes",NA,3.5,1,3.5,1,0,0,1.16666666666667,3,"Yes","Yes","Yes",0,0,4.66666666666667,3.32,0,0,0,0,0,0,0,0,4.66666666666667,3.32,0,0,0,0,0,0,"Yes","all_0_5"
"Y17H2810305P01",169.27,31,"female",9,8,"employed","30 to 34",32,"Professionals","Professional, Scientific and Technical Services","Yes",NA,0,0,0,0,0,0,0.5,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810305P02",220.42,29,"male",9,5,"employed","25 to 29",27,"Professionals","Health Care and Social Assistance","Yes",NA,0,0,0,0,0,0,4,5,"Yes","No","Yes",0,0,7.93333333333333,3.82,4.55,19.06,0,0,0,0,0,0,7.93333333333333,3.82,4.55,19.06,0,0,0,0,"Yes","all_0_5"
"Y17H2810307P01",530.87,27,"male",9,5,"employed","25 to 29",27,"Professionals","Education and Training","No",NA,3,10,3,10,0,0,0,0,"No","Yes","Yes",5.83333333333333,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74727272727273,7.46,"No","all_0_5"
"Y17H2810307P02",504.99,24,"female",9,4,"employed","20 tp 24",22,"Professionals","Education and Training","No","Full time",0,2,0,2,0,0,2,0,"No","No","No",5.83333333333333,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74727272727273,7.46,"No","all_0_5"
"Y17H2810310P01",168.48,37,"female",9,10,"employed","35 to 39",37,"Professionals","Education and Training","Yes",NA,0,0,0,0,0,0,10,0,"No","No","Yes",6.41666666666667,16.66,0,0,0,0,0,0,0,0,5.6,15.26,0,0,0,0,0,0,0.890909090909091,1.4,"No","all_0_5"
"Y17H2810310P02",173.98,35,"male",9,9,"employed","35 to 39",37,"Professionals","Public Administration and Safety","Yes","Part time",0,2.5,0,2.5,0,0,1.33333333333333,2,"Yes","No","No",0,0,8.16666666666667,4.14,5.83333333333333,16.26,0,0,0,0,0,0,8.16666666666667,4.14,5.83333333333333,16.26,0,0,0,0,"Yes","all_0_5"
"Y17H2810314P01",373.82,43,"female",9,12,"employed","40 to 44",42,"Professionals","Education and Training","Yes",NA,0,0,0,0,0,0,4,2,"Yes","No","No",0,0,8.16666666666667,4.7,0,0,0,0,0,0,0,0,8.16666666666667,4.7,0,0,0,0,0,0,"Yes","all_0_5"
"Y17H2810315P01",132.82,55,"female",9,18,"employed","55 to 59",57,"Clerical and Administrative Workers","Education and Training","Yes",NA,0,0,0,0,0,0,3,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810318P01",167.53,82,"male",9,27,"unemployed","80 to 84",82,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",3.5,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916363636363636,1.44,"No","all_0_5"
"Y17H2810322P01",209.22,24,"female",9,4,"employed","20 tp 24",22,"Professionals","Financial and Insurance Services","Yes",NA,0,12,0,12,0,0,0,3,"Yes","Yes","Yes",0,0,5.95,4.17,3.03333333333333,17.96,0,0,0,0,0,0,5.95,4.17,3.03333333333333,17.96,0,0,0,0,"Yes","all_0_5"
"Y17H2810322P02",209.22,22,"female",9,4,"employed","20 tp 24",22,"Community and Personal Service Workers","Accommodation and Food Services","No",NA,11,1,6,1,5,0,3.5,3.5,"Yes","Yes","Yes",0,0,4.2,1.97,3.38333333333333,4.41,0,0,0,0,0,0,4.2,1.97,3.38333333333333,4.41,0,0,0,0,"Yes","all_0_5"
"Y17H2810322P03",209.22,21,"female",9,4,"employed","20 tp 24",22,"Community and Personal Service Workers","Accommodation and Food Services","No",NA,1.83333333333333,0,1.5,0,0.333333333333333,0,0,0,"No","No","No",21,64.14,0,0,0,0,0,0,0,0,21,64.14,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810328P01",504.99,27,"female",9,6,"employed","25 to 29",27,"Professionals","Health Care and Social Assistance","Yes",NA,2.58333333333333,0.666666666666667,1.75,0.666666666666667,0.833333333333333,0,3,1,"Yes","Yes","Yes",1.16666666666667,4.13,1.75,1.35,2.33333333333333,3.8,0,0,0,0,0,0,1.75,1.35,2.33333333333333,3.8,0,0,2.62818181818182,4.13,"Yes","all_0_5"
"Y17H2810328P02",504.99,27,"female",9,6,"employed","25 to 29",27,"Community and Personal Service Workers","Health Care and Social Assistance","No","Part time",5,0.666666666666667,3,0.666666666666667,2,0,2,4,"Yes","Yes","Yes",1.16666666666667,1.43,5.95,4.48,8.16666666666667,18.9,0,0,0,0,0,0,5.95,4.48,8.16666666666667,18.9,0,0,0.91,1.43,"Yes","all_0_5"
"Y17H2810328P03",504.99,26,"female",9,6,"employed","25 to 29",27,"Community and Personal Service Workers","Health Care and Social Assistance","No","Part time",2.5,1,2.5,1,0,0,3,0,"No","No","Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810330P01",151.41,45,"female",9,14,"employed","45 to 49",47,"Professionals","Financial and Insurance Services","Yes",NA,1.5,0,1.5,0,0,0,10,2,"Yes","No","Yes",0,0,8.05,3.91,2.91666666666667,13.18,0,0,0,0,0,0,8.05,3.91,2.91666666666667,13.18,0,0,0,0,"Yes","all_0_5"
"Y17H2810331P01",212.44,23,"female",9,4,"employed","20 tp 24",22,"Community and Personal Service Workers","Accommodation and Food Services","No","Full time",0,0.5,0,0.5,0,0,2.33333333333333,0,"No","No","Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810331P02",212.44,21,"female",9,4,"employed","20 tp 24",22,"Sales Workers","Retail Trade","No","Full time",1,1,1,1,0,0,0.75,3,"Yes","No","No",0,0,7.58333333333333,4.69,4.66666666666667,15.08,0,0,0,0,0,0,7.58333333333333,4.69,4.66666666666667,15.08,0,0,0,0,"Yes","all_0_5"
"Y17H2810333P01",174.81,33,"male",9,7,"employed","30 to 34",32,"Technicians and Trades Workers","Arts and Recreation Services","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810337P01",135.78,62,"male",9,19,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,1.5,10,1.5,10,0,0,7,3,"Yes","Yes","Yes",0,0,7,4.5,4.78333333333333,14.98,0,0,0,0,0,0,7,4.5,4.78333333333333,14.98,0,0,0,0,"Yes","all_0_5"
"Y17H2810340P01",158.5,47,"male",9,13,"employed","45 to 49",47,"Sales Workers","Electricity, Gas, Water and Waste Services","Yes",NA,50,50,0,0,50,50,0,0,"No","No","No",1.75,2.88,0,0,0,0,0,0,8.16666666666667,8.09,0,0,0,0,0,0,0,0,9.99939393939394,10.97,"No","all_0_5"
"Y17H2810401P01",65.57,61,"male",7,19,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",1.16666666666667,3.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32909090909091,3.66,"No","all_0_5"
"Y17H2810401P02",64.55,58,"female",7,18,"employed","55 to 59",57,"Sales Workers","Retail Trade","Yes",NA,0,0,0,0,0,0,0.333333333333333,0,"No","No","No",4.08333333333333,12.44,0,0,0,0,0,0,0,0,4.08333333333333,12.44,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810401P03",66.66,55,"male",7,17,"unemployed","55 to 59",57,"Not in Work Force","Not in Work Force","No",NA,0.666666666666667,0,0.666666666666667,0,0,0,4.5,0.666666666666667,"Yes","No","No",0,0,1.51666666666667,0.52,7.58333333333333,17.97,0,0,0,0,0,0,1.51666666666667,0.52,7.58333333333333,17.97,0,0,0,0,"Yes","all_0_5"
"Y17H2810401P04",101.68,29,"female",7,6,"employed","25 to 29",27,"Sales Workers","Retail Trade","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",4.08333333333333,12.44,0,0,0,0,0,0,0,0,4.08333333333333,12.44,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810402P01",64.96,55,"female",7,18,"unemployed","55 to 59",57,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0.333333333333333,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810402P02",81.91,19,"male",7,1,"unemployed",NA,17,"Not in Work Force","Not in Work Force","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,0,0,4.08333333333333,2.84,2.56666666666667,7.94,0,0,0,0,0,0,4.08333333333333,2.84,2.56666666666667,7.94,0,0,0,0,"Yes","all_0_5"
"Y17H2810403P01",74.23,41,"female",7,12,"employed","40 to 44",42,"Clerical and Administrative Workers","Health Care and Social Assistance","No",NA,1,0,1,0,0,0,1,0,"No","No","No",14.4666666666667,28.26,0,0,0,0,0,0,0,0,2.56666666666667,5.66,0,0,0,0,0,0,14.3818181818182,22.6,"No","all_0_5"
"Y17H2810403P02",84.55,37,"male",7,9,"employed","35 to 39",37,"Professionals","Retail Trade","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",15.1666666666667,37.98,0,0,0,0,0,0,0,0,12.25,30.12,0,0,0,0,0,0,5.00181818181818,7.86,"No","all_0_5"
"Y17H2810409P01",63.9,61,"female",7,20,"employed","60 to 64",62,"Managers","Electricity, Gas, Water and Waste Services","No",NA,1.66666666666667,0,0.333333333333333,0,1.33333333333333,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810409P02",65.98,60,"male",7,19,"employed","60 to 64",62,"Technicians and Trades Workers","Electricity, Gas, Water and Waste Services","Yes",NA,10,0,0,0,10,0,0,0,"No","No","No",8.75,41.76,0,0,0,0,0,0,0,0,8.75,41.76,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810409P03",83.8,31,"male",7,7,"employed","30 to 34",32,"Technicians and Trades Workers","Electricity, Gas, Water and Waste Services","Yes",NA,48,40,8,0,40,40,7,0,"No","Yes","Yes",8.75,41.76,0,0,0,0,0,0,0,0,8.75,41.76,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810410P01",64.47,61,"female",7,20,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,3.5,0,"No","No","Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810410P02",67.68,59,"male",7,17,"employed","55 to 59",57,"Professionals","Information Media and Telecommunications","Yes",NA,0.666666666666667,0,0,0,0.666666666666667,0,2,5.5,"Yes","No","Yes",0,0,3.15,2.1,7.35,27.66,0,0,0,0,0,0,3.15,2.1,7.35,27.66,0,0,0,0,"Yes","all_0_5"
"Y17H2810410P03",74.23,42,"female",7,12,"employed","40 to 44",42,"Professionals","Education and Training","No",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810411P01",103.76,28,"female",7,6,"unemployed","25 to 29",27,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",3.5,12.92,0,0,0,0,0,0,0,0,3.5,12.92,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810411P02",107.15,27,"male",7,5,"employed","25 to 29",27,"Professionals","Professional, Scientific and Technical Services","Yes",NA,0,2.5,0,2.5,0,0,1,1.66666666666667,"Yes","No","Yes",8.05,33.71,1.75,0.36,0,0,0,0,0,0,8.05,33.71,1.75,0.36,0,0,0,0,0,0,"Yes","all_0_5"
"Y17H2810414P01",170.18,83,"male",7,27,"unemployed","80 to 84",82,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810414P02",161.88,77,"female",7,26,"unemployed","75 to 79",77,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810415P01",79.78,87,"male",7,29,"unemployed","85 +",87,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810415P02",77.25,84,"female",7,28,"unemployed","80 to 84",82,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,2.33333333333333,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810415P03",66.66,51,"male",7,15,"employed","50 to 54",52,"Professionals","Education and Training","Yes",NA,0,0,0,0,0,0,0,2,"Yes","No","No",1.16666666666667,1.06,2.8,1.13,7.46666666666667,30.71,0,0,0,0,0,0,2.8,1.13,7.46666666666667,30.71,0,0,0.674545454545455,1.06,"Yes","all_0_5"
"Y17H2810416P01",83.8,39,"male",7,9,"employed","35 to 39",37,"Machinery Operators and Drivers","Transport, Postal and Warehousing","Yes",NA,0,0,0,0,0,0,0,2.5,"Yes","No","No",3.5,14.14,3.5,1.46,0,0,0,0,0,0,3.5,14.14,3.5,1.46,0,0,0,0,0,0,"Yes","all_0_5"
"Y17H2810419P01",78.81,73,"female",7,24,"employed","70 to 74",72,"Clerical and Administrative Workers","Education and Training","No",NA,0,0,0,0,0,0,3.5,0,"No","Yes","Yes",4.08333333333333,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38363636363636,8.46,"No","all_0_5"
"Y17H2810421P01",177.72,40,"male",7,11,"employed","40 to 44",42,"Professionals","Health Care and Social Assistance","Yes",NA,8.5,5,2.5,0,6,5,0,1.66666666666667,"Yes","No","Yes",2.33333333333333,2.95,1.16666666666667,0.72,0,0,0,0,0,0,0,0,1.16666666666667,0.72,0,0,0,0,1.87727272727273,2.95,"Yes","all_0_5"
"Y17H2810421P02",206.76,35,"female",7,10,"employed","35 to 39",37,"Professionals","Health Care and Social Assistance","No",NA,1,0,1,0,0,0,1.5,1.5,"Yes","No","Yes",2.33333333333333,2.95,1.16666666666667,0.72,0,0,0,0,0,0,0,0,1.16666666666667,0.72,0,0,0,0,1.87727272727273,2.95,"Yes","all_0_5"
"Y17H2810422P01",79.78,72,"male",7,23,"unemployed","70 to 74",72,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,1,0,"No","No","No",7.58333333333333,27.24,0,0,0,0,0,0,0,0,7,25.94,0,0,0,0,0,0,0.827272727272727,1.3,"No","all_0_5"
"Y17H2810422P02",63.49,69,"female",7,22,"unemployed","65 to 69",67,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,1,2,"Yes","No","Yes",7.58333333333333,27.25,9.33333333333333,6.2,0,0,0,0,0,0,7,25.95,9.33333333333333,6.2,0,0,0,0,0.827272727272727,1.3,"Yes","all_0_5"
"Y17H2810426P01",81.39,75,"male",7,25,"unemployed","75 to 79",77,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810426P02",78.81,75,"female",7,26,"unemployed","75 to 79",77,"Not in Work Force","Not in Work Force","No",NA,2,0,2,0,0,0,2.66666666666667,0,"No","Yes","Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810428P01",152.61,52,"male",7,15,"employed","50 to 54",52,"Managers","Accommodation and Food Services","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",30.9166666666667,325.87,0,0,0,0,0,0,0,0,30.9166666666667,325.87,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810428P02",169.05,48,"female",7,14,"employed","45 to 49",47,"Managers","Accommodation and Food Services","Yes",NA,2,1.33333333333333,2,1.33333333333333,0,0,2.5,0,"No","No","No",92.8666666666667,82.53,0,0,0,0,0,0,0,0,92.8666666666667,82.53,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810428P03",228.37,24,"female",7,4,"employed","20 tp 24",22,"Clerical and Administrative Workers","Accommodation and Food Services","No","Full time",2,0.666666666666667,2,0.666666666666667,0,0,2.5,3,"Yes","No","Yes",10.5,62.01,2.33333333333333,2.07,0,0,0,0,0,0,10.5,62.01,2.33333333333333,2.07,0,0,0,0,0,0,"Yes","all_0_5"
"Y17H2810430P01",80.29,71,"male",7,23,"employed","70 to 74",72,"Professionals","Professional, Scientific and Technical Services","No",NA,50,0,0,0,50,0,0,0,"No","No","No",7,38.54,0,0,0,0,0,0,0,0,7,38.54,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810430P02",63.9,67,"female",7,22,"unemployed","65 to 69",67,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,3,0,"No","Yes","Yes",1.16666666666667,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13909090909091,1.79,"No","all_0_5"
"Y17H2810430P03",73.58,43,"female",7,12,"employed","40 to 44",42,"Sales Workers","Construction","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",13.4166666666667,58.95,0,0,0,0,0,0,0,0,12.25,54.13,0,0,0,0,0,0,3.06727272727273,4.82,"No","all_0_5"
"Y17H2810431P01",84.55,38,"male",7,9,"employed","35 to 39",37,"Managers","Accommodation and Food Services","Yes",NA,3,1.5,3,1.5,0,0,1,0,"No","No","No",6.88333333333333,21.42,0,0,0,0,0,0,0,0,6.88333333333333,21.42,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810431P02",84.55,38,"male",7,9,"employed","35 to 39",37,"Labourers","Manufacturing","No",NA,8,0,8,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810432P01",74.61,49,"female",7,14,"unemployed","45 to 49",47,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,2,0,"No","No","No",15.5166666666667,64.46,0,0,0,0,0,0,0,0,15.5166666666667,64.46,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810432P02",68.02,52,"male",7,15,"employed","50 to 54",52,"Managers","Retail Trade","No",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810435P01",145.16,53,"female",7,16,"employed","50 to 54",52,"Clerical and Administrative Workers","Public Administration and Safety","Yes",NA,15,0,0,0,15,0,7,0,"No","No","Yes",2.33333333333333,10.05,0,0,0,0,0,0,0,0,1.16666666666667,5.19,0,0,0,0,0,0,3.09272727272727,4.86,"No","all_0_5"
"Y17H2810436P01",75.5,44,"male",7,11,"employed","40 to 44",42,"Machinery Operators and Drivers","Manufacturing","Yes",NA,0,3,0,3,0,0,5,0,"No","No","Yes",8.51666666666667,32.87,0,0,0,0,0,0,0,0,8.51666666666667,32.87,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810436P02",80.63,39,"female",7,10,"unemployed","35 to 39",37,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,5.25,0,"No","Yes","Yes",9.33333333333333,23.14,0,0,0,0,0,0,0,0,3.5,15.87,0,0,0,0,0,0,4.62636363636364,7.27,"No","all_0_5"
"Y17H2810438P01",78.44,72,"female",7,24,"unemployed","70 to 74",72,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,3,0,"No","No","No",0.7,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79909090909091,5.97,"No","all_0_5"
"Y17H2810438P02",76.66,46,"male",7,13,"employed","45 to 49",47,"Managers","Accommodation and Food Services","Yes",NA,2,4,0,0,2,4,0,0,"No","No","No",8.75,39.45,0,0,0,0,0,0,0,0,8.75,39.45,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810441P01",139.33,50,"female",7,16,"employed","50 to 54",52,"Sales Workers","Retail Trade","No",NA,0,0,0,0,0,0,0,0,"No","No","No",15.75,127.18,0,0,0,0,0,0,0,0,15.75,127.18,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810441P02",170.57,48,"male",7,13,"employed","45 to 49",47,"Technicians and Trades Workers","Construction","Yes",NA,4,0,4,0,0,0,3,0,"No","No","Yes",10.5,109.76,0,0,0,0,0,0,0,0,10.5,109.76,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y17H2810441P03",179.02,18,"female",7,2,"employed","15 to 19",17,"Sales Workers","Retail Trade","No","Full time",0,0,0,0,0,0,0,0.333333333333333,"Yes","No","No",5.83333333333333,23.11,1.63333333333333,1.94,7.58333333333333,15.8,0,0,0,0,5.83333333333333,23.11,1.63333333333333,1.94,7.58333333333333,15.8,0,0,0,0,"Yes","all_0_5"
"Y17H2811002P01",174.75,84,"female",7,28,"unemployed","80 to 84",82,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",7,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08818181818182,1.71,"No","all_0_5"
"Y17H2811003P01",147.31,58,"female",7,18,"employed","55 to 59",57,"Managers","Arts and Recreation Services","Yes",NA,10,0,1,0,9,0,0.333333333333333,2,"Yes","Yes","Yes",8.75,54.38,3.5,2.2,0,0,0,0,0,0,8.75,54.38,3.5,2.2,0,0,0,0,0,0,"Yes","all_0_5"
"Y17H2811003P02",152.13,58,"male",7,17,"employed","55 to 59",57,"Machinery Operators and Drivers","Transport, Postal and Warehousing","No",NA,0,5,0,0,0,5,0,5,"Yes","No","No",19.25,147.98,3.5,2.2,0,0,0,0,0,0,14,141.72,3.5,2.2,0,0,0,0,3.98363636363636,6.26,"Yes","all_0_5"
"Y17H2811009P01",188.37,33,"male",7,7,"employed","30 to 34",32,"Labourers","Construction","No",NA,0,0,0,0,0,0,0.5,0,"No","No","No",8.4,52.74,0,0,0,0,0,0,0,0,7.58333333333333,50.9,0,0,0,0,0,0,1.17090909090909,1.84,"No","all_0_5"
"Y17H2811009P02",182.4,30,"female",7,8,"employed","30 to 34",32,"Professionals","Health Care and Social Assistance","No",NA,0,0,0,0,0,0,0,1,"Yes","No","No",7,42.84,1.86666666666667,0.52,0,0,0,0,0,0,7,42.84,1.86666666666667,0.52,0,0,0,0,0,0,"Yes","all_0_5"
"Y17H2811010P01",190.05,38,"male",7,9,"employed","35 to 39",37,"Professionals","Health Care and Social Assistance","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",8.75,44.15,0,0,0,0,0,0,0,0,6.41666666666667,40.91,0,0,0,0,0,0,2.06181818181818,3.24,"No","all_0_5"
"Y17H2811010P02",184.03,37,"female",7,10,"employed","35 to 39",37,"Clerical and Administrative Workers","Other Services","No",NA,0,0,0,0,0,0,0,0,"No","No","No",1.16666666666667,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15090909090909,3.38,"No","all_0_5"
"Y17H2811014P01",372.6,63,"female",7,20,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,3.5,0,"No","No","Yes",4.2,17.64,0,0,0,0,0,0,0,0,2.21666666666667,14.32,0,0,0,0,0,0,2.11272727272727,3.32,"No","all_0_5"
